letter_number,county,species,quantity,length,stock_date,source_year
Z-1,DUCHESNE,Rainbows,351,12.44,2025-07-29,2025
Z-1,DUCHESNE,Rainbows,150,12.95,2025-08-04,2025
Z-1,DUCHESNE,Rainbows,312,12.44,2025-08-11,2025
Z-1,DUCHESNE,Tigers,250,11.26,2025-08-14,2025
Z-1,DUCHESNE,Rainbows,300,12.77,2025-09-02,2025
Z-1,DUCHESNE,Rainbows,301,10.96,2025-09-04,2025
Z-1,DUCHESNE,Tigers,298,9.89,2026-06-03,2026
Z-1,DUCHESNE,Rainbows,300,10.14,2026-06-08,2026
Z-1,DUCHESNE,Rainbows,302,10.14,2026-06-10,2026
Z-1,DUCHESNE,Brookies,496,2.99,2026-06-24,2026
Z-1,DUCHESNE,Rainbows,602,9.82,2026-06-24,2026
Z-1,DUCHESNE,Rainbows,300,10.5,2026-06-29,2026
Z-1,DUCHESNE,Rainbows,149,10.98,2026-07-08,2026
Z-1,DUCHESNE,Rainbows,300,10.77,2026-07-16,2026
Z-10,DUCHESNE,Brookies,1897,2.54,2002-06-24,2002
Z-10,DUCHESNE,Brookies,1904,2.62,2003-06-30,2003
Z-10,DUCHESNE,Brookies,1903,2.65,2005-07-13,2005
Z-10,DUCHESNE,Grayling,990,0.76,2005-07-18,2005
Z-10,DUCHESNE,Brookies,945,2.88,2006-07-13,2006
Z-10,DUCHESNE,Brookies,952,2.61,2006-07-13,2006
Z-10,DUCHESNE,Brookies,948,3.47,2007-07-09,2007
Z-10,DUCHESNE,Brookies,943,3.04,2008-07-08,2008
Z-10,DUCHESNE,Brookies,950,2.97,2008-07-08,2008
Z-10,DUCHESNE,Brookies,1900,2.71,2009-07-06,2009
Z-10,DUCHESNE,Brookies,1898,2.79,2010-07-08,2010
Z-10,DUCHESNE,Brookies,1411,2.3,2012-06-25,2012
Z-10,DUCHESNE,Brookies,1419,2.61,2013-07-02,2013
Z-10,DUCHESNE,Brookies,1104,2.5,2015-07-01,2015
Z-10,DUCHESNE,Brookies,1404,2.29,2017-07-12,2017
Z-10,DUCHESNE,Brookies,1053,2.68,2019-07-08,2019
Z-10,DUCHESNE,Brookies,1403,2.79,2021-06-28,2021
Z-10,DUCHESNE,Brookies,1404,2.68,2023-07-13,2023
Z-10,DUCHESNE,Brookies,1400,3.01,2025-06-25,2025
Z-11,DUCHESNE,Brookies,1805,2.54,2002-06-24,2002
Z-11,DUCHESNE,Brookies,1796,2.65,2005-07-13,2005
Z-11,DUCHESNE,Brookies,896,2.61,2006-07-13,2006
Z-11,DUCHESNE,Brookies,903,2.88,2006-07-13,2006
Z-11,DUCHESNE,Brookies,1800,2.71,2009-07-06,2009
Z-11,DUCHESNE,Brookies,1822,2.61,2013-07-02,2013
Z-11,DUCHESNE,Brookies,1504,2.5,2015-07-01,2015
Z-11,DUCHESNE,Brookies,1802,2.29,2017-07-12,2017
Z-11,DUCHESNE,Brookies,1352,2.68,2019-07-08,2019
Z-11,DUCHESNE,Brookies,1806,2.79,2021-06-30,2021
Z-11,DUCHESNE,Brookies,1794,2.68,2023-07-13,2023
Z-11,DUCHESNE,Brookies,1800,3.01,2025-06-25,2025
Z-12,DUCHESNE,Rainbows,499,9.52,2002-06-17,2002
Z-12,DUCHESNE,Rainbows,499,9.52,2002-06-26,2002
Z-12,DUCHESNE,Rainbows,0,9.57,2002-07-01,2002
Z-12,DUCHESNE,Rainbows,502,9.57,2002-07-02,2002
Z-12,DUCHESNE,Rainbows,499,9.57,2002-07-10,2002
Z-12,DUCHESNE,Rainbows,501,9.69,2002-07-16,2002
Z-12,DUCHESNE,Rainbows,499,9.87,2002-07-22,2002
Z-12,DUCHESNE,Rainbows,502,9.52,2003-06-30,2003
Z-12,DUCHESNE,Rainbows,501,9.63,2003-07-18,2003
Z-12,DUCHESNE,Rainbows,501,9.63,2003-07-21,2003
Z-12,DUCHESNE,Rainbows,499,9.87,2003-07-30,2003
Z-12,DUCHESNE,Rainbows,500,10.0,2003-08-05,2003
Z-12,DUCHESNE,Rainbows,999,10.11,2004-07-13,2004
Z-12,DUCHESNE,Rainbows,500,9.75,2004-07-21,2004
Z-12,DUCHESNE,Rainbows,500,9.75,2004-07-27,2004
Z-12,DUCHESNE,Rainbows,501,9.81,2004-08-04,2004
Z-12,DUCHESNE,Rainbows,501,9.81,2004-08-11,2004
Z-12,DUCHESNE,Rainbows,500,10.36,2005-07-06,2005
Z-12,DUCHESNE,Rainbows,500,10.77,2005-07-11,2005
Z-12,DUCHESNE,Rainbows,499,10.44,2005-07-28,2005
Z-12,DUCHESNE,Rainbows,500,10.39,2005-08-03,2005
Z-12,DUCHESNE,Rainbows,502,10.39,2005-08-08,2005
Z-12,DUCHESNE,Rainbows,500,9.75,2006-07-05,2006
Z-12,DUCHESNE,Brookies,712,3.15,2006-07-28,2006
Z-12,DUCHESNE,Brookies,756,3.03,2006-07-28,2006
Z-12,DUCHESNE,Rainbows,500,10.77,2006-07-28,2006
Z-12,DUCHESNE,Rainbows,500,10.77,2006-08-01,2006
Z-12,DUCHESNE,Rainbows,504,10.14,2007-07-02,2007
Z-12,DUCHESNE,Brookies,720,3.47,2007-07-09,2007
Z-12,DUCHESNE,Rainbows,499,10.14,2007-07-09,2007
Z-12,DUCHESNE,Rainbows,499,11.28,2007-07-17,2007
Z-12,DUCHESNE,Rainbows,505,11.28,2007-07-23,2007
Z-12,DUCHESNE,Rainbows,338,11.16,2007-07-31,2007
Z-12,DUCHESNE,Rainbows,400,10.28,2008-07-02,2008
Z-12,DUCHESNE,Brookies,997,3.04,2008-07-10,2008
Z-12,DUCHESNE,Brookies,998,2.97,2008-07-10,2008
Z-12,DUCHESNE,Rainbows,400,10.77,2008-07-10,2008
Z-12,DUCHESNE,Rainbows,400,10.28,2008-07-17,2008
Z-12,DUCHESNE,Rainbows,398,10.28,2008-07-22,2008
Z-12,DUCHESNE,Rainbows,408,10.14,2008-07-29,2008
Z-12,DUCHESNE,Rainbows,341,10.14,2008-08-04,2008
Z-12,DUCHESNE,Rainbows,400,10.21,2009-07-01,2009
Z-12,DUCHESNE,Rainbows,400,10.27,2009-07-08,2009
Z-12,DUCHESNE,Brookies,2001,3.2,2009-07-13,2009
Z-12,DUCHESNE,Rainbows,397,9.86,2009-07-13,2009
Z-12,DUCHESNE,Rainbows,399,9.86,2009-07-21,2009
Z-12,DUCHESNE,Rainbows,400,10.0,2009-07-29,2009
Z-12,DUCHESNE,Rainbows,400,10.44,2010-06-29,2010
Z-12,DUCHESNE,Tigers,400,10.28,2010-07-07,2010
Z-12,DUCHESNE,Rainbows,399,10.96,2010-07-12,2010
Z-12,DUCHESNE,Brookies,2001,2.79,2010-07-21,2010
Z-12,DUCHESNE,Rainbows,401,10.48,2010-07-21,2010
Z-12,DUCHESNE,Tigers,399,9.8,2010-07-27,2010
Z-12,DUCHESNE,Rainbows,339,10.44,2010-08-03,2010
Z-12,DUCHESNE,Rainbows,400,9.97,2011-07-20,2011
Z-12,DUCHESNE,Rainbows,539,9.16,2011-08-02,2011
Z-12,DUCHESNE,Rainbows,500,8.63,2011-08-10,2011
Z-12,DUCHESNE,Rainbows,349,9.69,2012-06-26,2012
Z-12,DUCHESNE,Rainbows,300,10.0,2012-07-02,2012
Z-12,DUCHESNE,Rainbows,350,10.0,2012-07-10,2012
Z-12,DUCHESNE,Brookies,2000,2.36,2012-07-12,2012
Z-12,DUCHESNE,Rainbows,350,10.0,2012-07-16,2012
Z-12,DUCHESNE,Rainbows,350,10.0,2012-07-23,2012
Z-12,DUCHESNE,Rainbows,650,10.0,2012-07-30,2012
Z-12,DUCHESNE,Rainbows,242,10.28,2012-08-06,2012
Z-12,DUCHESNE,Rainbows,350,9.69,2013-06-25,2013
Z-12,DUCHESNE,Rainbows,700,10.11,2013-07-09,2013
Z-12,DUCHESNE,Rainbows,350,10.0,2013-07-16,2013
Z-12,DUCHESNE,Brookies,2008,2.52,2013-07-22,2013
Z-12,DUCHESNE,Rainbows,700,9.12,2013-07-29,2013
Z-12,DUCHESNE,Rainbows,237,8.81,2013-08-06,2013
Z-12,DUCHESNE,Rainbows,416,10.81,2014-07-03,2014
Z-12,DUCHESNE,Brookies,752,1.78,2014-07-07,2014
Z-12,DUCHESNE,Rainbows,406,10.81,2014-07-07,2014
Z-12,DUCHESNE,Rainbows,400,10.77,2014-07-15,2014
Z-12,DUCHESNE,Rainbows,401,10.14,2014-07-21,2014
Z-12,DUCHESNE,Rainbows,398,10.14,2014-07-29,2014
Z-12,DUCHESNE,Rainbows,341,10.14,2014-08-05,2014
Z-12,DUCHESNE,Rainbows,398,10.28,2015-06-22,2015
Z-12,DUCHESNE,Brookies,801,2.5,2015-07-01,2015
Z-12,DUCHESNE,Rainbows,400,10.9,2015-07-06,2015
Z-12,DUCHESNE,Rainbows,400,10.68,2015-07-13,2015
Z-12,DUCHESNE,Rainbows,400,10.77,2015-07-21,2015
Z-12,DUCHESNE,Rainbows,400,10.77,2015-07-28,2015
Z-12,DUCHESNE,Rainbows,340,11.16,2015-08-04,2015
Z-12,DUCHESNE,Rainbows,400,10.28,2016-06-29,2016
Z-12,DUCHESNE,Brookies,1025,2.45,2016-07-06,2016
Z-12,DUCHESNE,Rainbows,400,11.37,2016-07-06,2016
Z-12,DUCHESNE,Rainbows,400,10.86,2016-07-12,2016
Z-12,DUCHESNE,Rainbows,400,10.86,2016-07-19,2016
Z-12,DUCHESNE,Rainbows,400,10.74,2016-07-28,2016
Z-12,DUCHESNE,Rainbows,339,10.74,2016-08-02,2016
Z-12,DUCHESNE,Rainbows,398,10.24,2017-06-26,2017
Z-12,DUCHESNE,Rainbows,399,10.6,2017-07-05,2017
Z-12,DUCHESNE,Rainbows,399,10.6,2017-07-10,2017
Z-12,DUCHESNE,Brookies,1006,2.29,2017-07-12,2017
Z-12,DUCHESNE,Rainbows,401,10.98,2017-07-19,2017
Z-12,DUCHESNE,Rainbows,400,10.77,2017-07-25,2017
Z-12,DUCHESNE,Rainbows,340,10.68,2017-07-31,2017
Z-12,DUCHESNE,Rainbows,399,9.64,2018-06-25,2018
Z-12,DUCHESNE,Tigers,398,9.63,2018-06-25,2018
Z-12,DUCHESNE,Rainbows,396,9.64,2018-07-02,2018
Z-12,DUCHESNE,Brookies,1000,2.92,2018-07-09,2018
Z-12,DUCHESNE,Rainbows,398,9.63,2018-07-09,2018
Z-12,DUCHESNE,Tigers,406,9.63,2018-07-09,2018
Z-12,DUCHESNE,Rainbows,400,10.21,2018-07-17,2018
Z-12,DUCHESNE,Rainbows,340,9.77,2018-07-30,2018
Z-12,DUCHESNE,Rainbows,400,9.61,2018-08-06,2018
Z-12,DUCHESNE,Rainbows,400,9.75,2019-07-02,2019
Z-12,DUCHESNE,Rainbows,398,10.12,2019-07-08,2019
Z-12,DUCHESNE,Brookies,494,2.68,2019-07-16,2019
Z-12,DUCHESNE,Rainbows,400,10.0,2019-07-16,2019
Z-12,DUCHESNE,Rainbows,400,9.63,2019-07-23,2019
Z-12,DUCHESNE,Rainbows,339,9.63,2019-07-29,2019
Z-12,DUCHESNE,Rainbows,400,10.52,2019-08-05,2019
Z-12,DUCHESNE,Brookies,1006,2.47,2020-07-31,2020
Z-12,DUCHESNE,Brookies,1008,2.75,2022-06-29,2022
Z-12,DUCHESNE,Brookies,1001,2.68,2023-07-13,2023
Z-12,DUCHESNE,Rainbows,810,11.16,2024-06-25,2024
Z-12,DUCHESNE,Brookies,1000,2.9,2024-07-02,2024
Z-12,DUCHESNE,Rainbows,437,10.14,2025-06-24,2025
Z-12,DUCHESNE,Brookies,1003,2.84,2025-07-08,2025
Z-12,DUCHESNE,Rainbows,850,10.77,2025-07-08,2025
Z-12,DUCHESNE,Brookies,1000,2.99,2026-06-23,2026
Z-12,DUCHESNE,Rainbows,950,9.82,2026-06-23,2026
Z-12,DUCHESNE,Rainbows,750,10.98,2026-07-08,2026
Z-13,DUCHESNE,Brookies,398,2.54,2002-06-24,2002
Z-13,DUCHESNE,Brookies,402,2.65,2005-07-13,2005
Z-13,DUCHESNE,Brookies,396,2.75,2006-07-07,2006
Z-13,DUCHESNE,Brookies,400,2.71,2009-07-06,2009
Z-13,DUCHESNE,Brookies,391,2.3,2012-06-25,2012
Z-13,DUCHESNE,Brookies,400,2.5,2015-07-01,2015
Z-13,DUCHESNE,Brookies,400,2.88,2018-06-27,2018
Z-13,DUCHESNE,Brookies,403,2.79,2021-06-28,2021
Z-13,DUCHESNE,Brookies,398,2.9,2024-07-03,2024
Z-14,DUCHESNE,Brookies,1010,2.54,2002-06-24,2002
Z-14,DUCHESNE,Brookies,994,2.48,2004-07-06,2004
Z-14,DUCHESNE,Brookies,396,2.75,2006-07-07,2006
Z-14,DUCHESNE,Brookies,1000,2.92,2008-07-08,2008
Z-14,DUCHESNE,Brookies,1000,2.79,2010-07-08,2010
Z-14,DUCHESNE,Brookies,998,2.3,2012-06-25,2012
Z-14,DUCHESNE,Brookies,1010,2.4,2014-06-19,2014
Z-14,DUCHESNE,Brookies,1032,2.44,2016-07-26,2016
Z-14,DUCHESNE,Brookies,1000,2.88,2018-06-27,2018
Z-14,DUCHESNE,Grayling,301,2.65,2021-09-21,2021
Z-14,DUCHESNE,Brookies,546,2.68,2023-07-13,2023
Z-14,DUCHESNE,Brookies,550,3.01,2025-06-26,2025
Z-15,DUCHESNE,Brookies,903,2.54,2002-06-24,2002
Z-15,DUCHESNE,Brookies,898,2.65,2005-07-13,2005
Z-15,DUCHESNE,Brookies,900,2.92,2008-07-08,2008
Z-15,DUCHESNE,Brookies,904,2.68,2012-08-06,2012
Z-15,DUCHESNE,Brookies,896,2.5,2015-07-01,2015
Z-15,DUCHESNE,Brookies,900,2.88,2018-06-27,2018
Z-15,DUCHESNE,Brookies,897,2.79,2021-06-28,2021
Z-15,DUCHESNE,Brookies,898,2.9,2024-07-03,2024
Z-16,DUCHESNE,Goldens,4581,5.45,2013-07-02,2013
Z-16,DUCHESNE,Goldens,6889,4.98,2014-06-09,2014
Z-17,DUCHESNE,Brookies,1501,2.62,2003-06-30,2003
Z-17,DUCHESNE,Brookies,1500,2.48,2004-07-06,2004
Z-17,DUCHESNE,Brookies,1500,3.22,2007-07-09,2007
Z-17,DUCHESNE,Brookies,1495,2.79,2010-07-08,2010
Z-17,DUCHESNE,Brookies,1516,2.61,2013-07-02,2013
Z-17,DUCHESNE,Brookies,1531,2.44,2016-07-26,2016
Z-17,DUCHESNE,Brookies,1131,2.68,2019-07-09,2019
Z-17,DUCHESNE,Brookies,756,2.75,2022-06-27,2022
Z-17,DUCHESNE,Brookies,768,2.75,2022-06-29,2022
Z-17,DUCHESNE,Brookies,1500,3.01,2025-06-26,2025
Z-18,DUCHESNE,Brookies,403,2.62,2003-07-02,2003
Z-18,DUCHESNE,Brookies,408,2.48,2004-07-06,2004
Z-18,DUCHESNE,Brookies,398,3.22,2007-07-09,2007
Z-18,DUCHESNE,Tigers,293,2.34,2010-07-13,2010
Z-18,DUCHESNE,Tigers,297,3.08,2013-07-08,2013
Z-18,DUCHESNE,Tigers,297,3.62,2016-07-14,2016
Z-18,DUCHESNE,Tigers,297,2.65,2019-07-09,2019
Z-18,DUCHESNE,Brookies,204,2.75,2022-06-27,2022
Z-18,DUCHESNE,Brookies,204,2.9,2024-07-03,2024
Z-19,DUCHESNE,Brookies,1501,2.65,2005-07-14,2005
Z-19,DUCHESNE,Brookies,1493,2.68,2012-08-06,2012
Z-19,DUCHESNE,Brookies,1531,2.44,2016-07-26,2016
Z-19,DUCHESNE,Brookies,1509,2.29,2017-07-12,2017
Z-19,DUCHESNE,Brookies,504,2.75,2022-06-27,2022
Z-19,DUCHESNE,Brookies,500,2.9,2024-07-03,2024
Z-2,DUCHESNE,Grayling,599,0.77,2002-07-30,2002
Z-2,DUCHESNE,Grayling,328,0.89,2003-08-05,2003
Z-2,DUCHESNE,Brookies,603,2.48,2004-07-06,2004
Z-2,DUCHESNE,Grayling,990,0.76,2005-07-18,2005
Z-2,DUCHESNE,Grayling,598,1.66,2006-08-02,2006
Z-2,DUCHESNE,Grayling,506,2.17,2007-08-20,2007
Z-2,DUCHESNE,Brookies,550,2.71,2009-07-06,2009
Z-2,DUCHESNE,Brookies,552,2.79,2010-07-08,2010
Z-2,DUCHESNE,Brookies,608,2.3,2012-06-25,2012
Z-2,DUCHESNE,Brookies,565,2.61,2013-07-02,2013
Z-2,DUCHESNE,Brookies,596,2.4,2014-06-19,2014
Z-2,DUCHESNE,Brookies,560,2.5,2015-07-01,2015
Z-2,DUCHESNE,Brookies,559,2.16,2016-06-28,2016
Z-2,DUCHESNE,Brookies,566,2.29,2017-07-12,2017
Z-2,DUCHESNE,Brookies,560,2.88,2018-06-27,2018
Z-2,DUCHESNE,Brookies,416,2.68,2019-07-08,2019
Z-2,DUCHESNE,Brookies,561,2.47,2020-07-31,2020
Z-2,DUCHESNE,Brookies,564,2.79,2021-06-28,2021
Z-2,DUCHESNE,Brookies,564,2.75,2022-06-27,2022
Z-2,DUCHESNE,Brookies,559,2.68,2023-07-13,2023
Z-2,DUCHESNE,Brookies,561,2.9,2024-07-02,2024
Z-2,DUCHESNE,Brookies,560,3.01,2025-06-26,2025
Z-20,DUCHESNE,Brookies,695,2.62,2003-06-30,2003
Z-20,DUCHESNE,Brookies,697,2.65,2005-07-13,2005
Z-20,DUCHESNE,Brookies,698,3.22,2007-07-09,2007
Z-20,DUCHESNE,Brookies,700,2.71,2009-07-06,2009
Z-20,DUCHESNE,Brookies,710,2.61,2013-07-02,2013
Z-20,DUCHESNE,Brookies,704,2.5,2015-07-01,2015
Z-20,DUCHESNE,Brookies,691,2.29,2017-07-12,2017
Z-20,DUCHESNE,Brookies,520,2.68,2019-07-08,2019
Z-20,DUCHESNE,Brookies,403,2.79,2021-06-29,2021
Z-20,DUCHESNE,Brookies,396,2.75,2022-06-27,2022
Z-20,DUCHESNE,Brookies,403,2.68,2023-07-13,2023
Z-20,DUCHESNE,Brookies,398,2.9,2024-07-02,2024
Z-20,DUCHESNE,Brookies,400,3.01,2025-06-26,2025
Z-23,DUCHESNE,Cutthroats,1126,1.71,2010-09-30,2010
Z-23,DUCHESNE,Cutthroats,1140,1.52,2014-09-15,2014
Z-23,DUCHESNE,Cutthroats,1180,1.74,2018-10-12,2018
Z-23,DUCHESNE,Cutthroats,1112,1.91,2022-09-23,2022
Z-24,DUCHESNE,Brookies,3602,2.48,2004-07-06,2004
Z-24,DUCHESNE,Brookies,3600,2.75,2006-07-07,2006
Z-24,DUCHESNE,Brookies,3600,2.79,2010-07-08,2010
Z-24,DUCHESNE,Brookies,3612,2.4,2014-06-19,2014
Z-24,DUCHESNE,Brookies,3600,2.88,2018-06-26,2018
Z-24,DUCHESNE,Brookies,3660,2.75,2022-06-29,2022
Z-25,DUCHESNE,Brookies,994,2.48,2004-07-06,2004
Z-25,DUCHESNE,Brookies,996,2.75,2006-07-07,2006
Z-25,DUCHESNE,Brookies,1000,2.79,2010-07-08,2010
Z-25,DUCHESNE,Brookies,1011,2.4,2014-06-19,2014
Z-25,DUCHESNE,Brookies,3571,2.06,2016-06-30,2016
Z-25,DUCHESNE,Brookies,1000,2.88,2018-06-26,2018
Z-25,DUCHESNE,Brookies,1403,2.79,2021-06-30,2021
Z-28,DUCHESNE,Brookies,1404,2.62,2003-06-30,2003
Z-28,DUCHESNE,Brookies,1403,3.22,2007-07-09,2007
Z-28,DUCHESNE,Brookies,1403,2.79,2010-07-08,2010
Z-28,DUCHESNE,Brookies,1419,2.61,2013-07-02,2013
Z-28,DUCHESNE,Brookies,1485,2.06,2016-06-30,2016
Z-28,DUCHESNE,Brookies,1092,2.68,2019-07-09,2019
Z-28,DUCHESNE,Brookies,1416,2.75,2022-06-29,2022
Z-28,DUCHESNE,Brookies,1397,3.53,2025-07-07,2025
Z-29,DUCHESNE,Brookies,1500,2.48,2004-07-06,2004
Z-29,DUCHESNE,Brookies,1500,2.75,2006-07-07,2006
Z-29,DUCHESNE,Brookies,1500,3.22,2007-07-09,2007
Z-29,DUCHESNE,Brookies,1500,2.71,2009-07-06,2009
Z-29,DUCHESNE,Brookies,1504,2.5,2015-07-01,2015
Z-29,DUCHESNE,Brookies,1700,2.88,2018-06-26,2018
Z-29,DUCHESNE,Brookies,1495,2.79,2021-06-30,2021
Z-29,DUCHESNE,Brookies,1506,2.91,2024-06-28,2024
Z-3,DUCHESNE,Rainbows,1000,9.63,2002-06-03,2002
Z-3,DUCHESNE,Brookies,7488,2.35,2002-06-05,2002
Z-3,DUCHESNE,Rainbows,1001,9.52,2002-06-10,2002
Z-3,DUCHESNE,Rainbows,501,10.21,2002-06-11,2002
Z-3,DUCHESNE,Rainbows,1001,9.52,2002-06-17,2002
Z-3,DUCHESNE,Rainbows,501,10.21,2002-06-24,2002
Z-3,DUCHESNE,Rainbows,1001,9.52,2002-06-26,2002
Z-3,DUCHESNE,Rainbows,998,9.57,2002-07-01,2002
Z-3,DUCHESNE,Rainbows,251,9.57,2002-07-02,2002
Z-3,DUCHESNE,Rainbows,1000,9.57,2002-07-08,2002
Z-3,DUCHESNE,Rainbows,500,10.36,2002-07-15,2002
Z-3,DUCHESNE,Rainbows,1001,9.69,2002-07-15,2002
Z-3,DUCHESNE,Rainbows,1014,9.87,2002-07-22,2002
Z-3,DUCHESNE,Rainbows,1001,9.87,2002-07-30,2002
Z-3,DUCHESNE,Rainbows,270,9.87,2002-08-05,2002
Z-3,DUCHESNE,Rainbows,434,8.38,2002-08-05,2002
Z-3,DUCHESNE,Rainbows,1037,9.69,2002-08-06,2002
Z-3,DUCHESNE,Rainbows,1001,9.69,2002-08-12,2002
Z-3,DUCHESNE,Brookies,5035,3.61,2002-08-15,2002
Z-3,DUCHESNE,Rainbows,999,9.75,2002-08-19,2002
Z-3,DUCHESNE,Rainbows,999,9.81,2002-08-27,2002
Z-3,DUCHESNE,Rainbows,813,10.0,2002-09-03,2002
Z-3,DUCHESNE,Rainbows,1000,10.77,2002-09-11,2002
Z-3,DUCHESNE,Rainbows,1160,9.52,2003-06-09,2003
Z-3,DUCHESNE,Rainbows,500,11.0,2003-06-10,2003
Z-3,DUCHESNE,Rainbows,1001,9.87,2003-06-16,2003
Z-3,DUCHESNE,Brookies,8444,2.38,2003-06-18,2003
Z-3,DUCHESNE,Rainbows,500,10.77,2003-06-23,2003
Z-3,DUCHESNE,Rainbows,1001,9.52,2003-06-23,2003
Z-3,DUCHESNE,Rainbows,249,9.52,2003-06-24,2003
Z-3,DUCHESNE,Rainbows,1001,9.52,2003-06-30,2003
Z-3,DUCHESNE,Rainbows,1001,9.52,2003-07-08,2003
Z-3,DUCHESNE,Rainbows,500,11.16,2003-07-11,2003
Z-3,DUCHESNE,Rainbows,1000,9.63,2003-07-15,2003
Z-3,DUCHESNE,Rainbows,1000,9.63,2003-07-21,2003
Z-3,DUCHESNE,Rainbows,500,11.16,2003-07-22,2003
Z-3,DUCHESNE,Rainbows,998,9.87,2003-07-29,2003
Z-3,DUCHESNE,Rainbows,500,11.37,2003-08-04,2003
Z-3,DUCHESNE,Rainbows,1000,10.0,2003-08-04,2003
Z-3,DUCHESNE,Rainbows,1001,10.44,2003-08-13,2003
Z-3,DUCHESNE,Rainbows,1100,10.44,2003-08-18,2003
Z-3,DUCHESNE,Rainbows,551,11.37,2003-08-19,2003
Z-3,DUCHESNE,Brookies,3978,3.24,2003-08-20,2003
Z-3,DUCHESNE,Rainbows,750,10.6,2003-08-25,2003
Z-3,DUCHESNE,Rainbows,800,10.77,2003-09-02,2003
Z-3,DUCHESNE,Rainbows,240,11.6,2003-09-03,2003
Z-3,DUCHESNE,Rainbows,500,10.77,2003-09-03,2003
Z-3,DUCHESNE,Brookies,9471,3.95,2003-09-29,2003
Z-3,DUCHESNE,Rainbows,1400,10.77,2003-10-09,2003
Z-3,DUCHESNE,Rainbows,999,9.68,2004-06-09,2004
Z-3,DUCHESNE,Rainbows,1674,9.75,2004-06-14,2004
Z-3,DUCHESNE,Rainbows,500,10.6,2004-06-17,2004
Z-3,DUCHESNE,Rainbows,1008,9.63,2004-06-22,2004
Z-3,DUCHESNE,Rainbows,999,9.81,2004-06-28,2004
Z-3,DUCHESNE,Brookies,7496,2.31,2004-06-30,2004
Z-3,DUCHESNE,Rainbows,500,10.6,2004-06-30,2004
Z-3,DUCHESNE,Rainbows,3912,3.43,2004-06-30,2004
Z-3,DUCHESNE,Rainbows,1002,9.81,2004-07-08,2004
Z-3,DUCHESNE,Rainbows,992,10.11,2004-07-12,2004
Z-3,DUCHESNE,Rainbows,500,10.77,2004-07-14,2004
Z-3,DUCHESNE,Rainbows,804,10.14,2004-07-19,2004
Z-3,DUCHESNE,Rainbows,504,10.96,2004-07-26,2004
Z-3,DUCHESNE,Rainbows,1053,9.75,2004-07-27,2004
Z-3,DUCHESNE,Rainbows,999,9.81,2004-08-04,2004
Z-3,DUCHESNE,Rainbows,500,10.96,2004-08-11,2004
Z-3,DUCHESNE,Rainbows,1590,9.81,2004-08-11,2004
Z-3,DUCHESNE,Rainbows,998,9.87,2004-08-16,2004
Z-3,DUCHESNE,Rainbows,499,11.6,2004-08-17,2004
Z-3,DUCHESNE,Rainbows,500,11.86,2004-08-23,2004
Z-3,DUCHESNE,Rainbows,1100,10.0,2004-08-23,2004
Z-3,DUCHESNE,Rainbows,1043,10.0,2004-08-31,2004
Z-3,DUCHESNE,Rainbows,675,11.86,2004-09-02,2004
Z-3,DUCHESNE,Rainbows,1275,11.37,2004-09-09,2004
Z-3,DUCHESNE,Rainbows,504,11.6,2005-06-28,2005
Z-3,DUCHESNE,Rainbows,1014,9.87,2005-06-28,2005
Z-3,DUCHESNE,Rainbows,499,11.6,2005-07-06,2005
Z-3,DUCHESNE,Rainbows,999,10.36,2005-07-06,2005
Z-3,DUCHESNE,Rainbows,1002,10.24,2005-07-11,2005
Z-3,DUCHESNE,Rainbows,498,11.6,2005-07-12,2005
Z-3,DUCHESNE,Rainbows,1001,9.9,2005-07-20,2005
Z-3,DUCHESNE,Rainbows,500,12.02,2005-07-26,2005
Z-3,DUCHESNE,Rainbows,1008,10.44,2005-07-26,2005
Z-3,DUCHESNE,Rainbows,1001,10.39,2005-08-02,2005
Z-3,DUCHESNE,Rainbows,501,12.57,2005-08-08,2005
Z-3,DUCHESNE,Rainbows,1002,10.39,2005-08-08,2005
Z-3,DUCHESNE,Rainbows,999,10.39,2005-08-15,2005
Z-3,DUCHESNE,Brookies,7875,2.88,2005-08-16,2005
Z-3,DUCHESNE,Rainbows,1501,10.42,2005-08-23,2005
Z-3,DUCHESNE,Rainbows,1519,10.14,2005-08-31,2005
Z-3,DUCHESNE,Rainbows,227,12.57,2005-09-07,2005
Z-3,DUCHESNE,Rainbows,1472,11.08,2005-09-07,2005
Z-3,DUCHESNE,Rainbows,1503,9.53,2006-06-15,2006
Z-3,DUCHESNE,Brookies,7488,2.59,2006-06-23,2006
Z-3,DUCHESNE,Rainbows,490,12.13,2006-06-26,2006
Z-3,DUCHESNE,Rainbows,1040,9.87,2006-06-26,2006
Z-3,DUCHESNE,Rainbows,1107,9.75,2006-07-05,2006
Z-3,DUCHESNE,Rainbows,501,12.44,2006-07-06,2006
Z-3,DUCHESNE,Rainbows,500,12.13,2006-07-13,2006
Z-3,DUCHESNE,Rainbows,506,10.36,2006-07-14,2006
Z-3,DUCHESNE,Rainbows,1500,10.77,2006-07-18,2006
Z-3,DUCHESNE,Rainbows,175,12.13,2006-07-27,2006
Z-3,DUCHESNE,Rainbows,520,10.77,2006-07-27,2006
Z-3,DUCHESNE,Rainbows,1000,10.77,2006-07-28,2006
Z-3,DUCHESNE,Rainbows,1000,10.77,2006-08-01,2006
Z-3,DUCHESNE,Rainbows,1500,10.77,2006-08-07,2006
