dwr_name,water,area,unit,county,species,species_raw,quantity,length_in,stock_date,source_year,dup_index,dup_total,qa_flag
LONG WILLOW BOTTOMS,Long Willow Bottoms,Boulder Mountain,,Garfield,Cutthroats,CUTTHROAT,512,2.07,2022-09-26,2022,1,1,
LONG WILLOW BOTTOMS,Long Willow Bottoms,Boulder Mountain,,Garfield,Tigers,TIGER TROUT,255,2.87,2023-07-11,2023,1,1,
LONG WILLOW BOTTOMS,Long Willow Bottoms,Boulder Mountain,,Garfield,Cutthroats,CUTTHROAT,400,1.79,2023-09-18,2023,1,1,
LONG WILLOW BOTTOMS,Long Willow Bottoms,Boulder Mountain,,Garfield,Cutthroats,CUTTHROAT,500,1.69,2024-09-26,2024,1,1,
LONG WILLOW BOTTOMS,Long Willow Bottoms,Boulder Mountain,,Garfield,Tigers,TIGER TROUT,248,2.81,2025-06-23,2025,1,1,
LONG WILLOW BOTTOMS,Long Willow Bottoms,Boulder Mountain,,Garfield,Cutthroats,CUTTHROAT,489,2.27,2025-08-05,2025,1,1,
LONG WILLOW BOTTOMS,Long Willow Bottoms,Boulder Mountain,,Garfield,Tigers,TIGER TROUT,127,2.87,2026-07-13,2026,1,1,
LONG WILLOW BOTTOMS,Long Willow Bottoms,Boulder Mountain,,Garfield,Cutthroats,CUTTHROAT,500,2.05,2026-07-16,2026,1,1,
LOST L,Lost Lake,Aquarius Plateau,,Garfield,Tigers,TIGER TROUT,549,9.89,2026-06-03,2026,1,1,
LOST L(GOVERNMENT)NBS,Lost Lake (Government),Boulder Mountain,North Boulder Slope,Wayne,Brookies,BROOK TROUT,504,2.88,2002-07-08,2002,1,1,
LOST L(GOVERNMENT)NBS,Lost Lake (Government),Boulder Mountain,North Boulder Slope,Wayne,Brookies,BROOK TROUT,500,2.62,2003-07-06,2003,1,1,
LOST L(GOVERNMENT)NBS,Lost Lake (Government),Boulder Mountain,North Boulder Slope,Wayne,Brookies,BROOK TROUT,507,2.34,2004-07-12,2004,1,1,
LOST L(GOVERNMENT)NBS,Lost Lake (Government),Boulder Mountain,North Boulder Slope,Wayne,Brookies,BROOK TROUT,504,2.34,2005-07-10,2005,1,1,
LOST L(GOVERNMENT)NBS,Lost Lake (Government),Boulder Mountain,North Boulder Slope,Wayne,Brookies,BROOK TROUT,504,2.88,2006-07-10,2006,1,1,
LOST L(GOVERNMENT)NBS,Lost Lake (Government),Boulder Mountain,North Boulder Slope,Wayne,Brookies,BROOK TROUT,503,3.22,2007-07-12,2007,1,1,
LOST L(GOVERNMENT)NBS,Lost Lake (Government),Boulder Mountain,North Boulder Slope,Wayne,Brookies,BROOK TROUT,510,3.2,2008-07-07,2008,1,1,
LOST L(GOVERNMENT)NBS,Lost Lake (Government),Boulder Mountain,North Boulder Slope,Wayne,Brookies,BROOK TROUT,519,2.89,2009-07-15,2009,1,1,
LOST L(GOVERNMENT)NBS,Lost Lake (Government),Boulder Mountain,North Boulder Slope,Wayne,Brookies,BROOK TROUT,514,2.71,2010-07-07,2010,1,1,
LOST L(GOVERNMENT)NBS,Lost Lake (Government),Boulder Mountain,North Boulder Slope,Wayne,Brookies,BROOK TROUT,508,3.27,2011-07-26,2011,1,1,
LOST L(GOVERNMENT)NBS,Lost Lake (Government),Boulder Mountain,North Boulder Slope,Wayne,Brookies,BROOK TROUT,498,2.47,2012-07-06,2012,1,1,
LOST L(GOVERNMENT)NBS,Lost Lake (Government),Boulder Mountain,North Boulder Slope,Wayne,Brookies,BROOK TROUT,502,2.55,2013-07-01,2013,1,1,
LOST L(GOVERNMENT)NBS,Lost Lake (Government),Boulder Mountain,North Boulder Slope,Wayne,Brookies,BROOK TROUT,309,2.35,2014-06-11,2014,1,1,
LOST L(GOVERNMENT)NBS,Lost Lake (Government),Boulder Mountain,North Boulder Slope,Wayne,Brookies,BROOK TROUT,303,2.85,2015-06-29,2015,1,1,
LOST L(GOVERNMENT)NBS,Lost Lake (Government),Boulder Mountain,North Boulder Slope,Wayne,Brookies,BROOK TROUT,362,2.13,2016-06-27,2016,1,1,
LOST L(GOVERNMENT)NBS,Lost Lake (Government),Boulder Mountain,North Boulder Slope,Wayne,Brookies,BROOK TROUT,310,2.39,2017-06-26,2017,1,1,
LOST L(GOVERNMENT)NBS,Lost Lake (Government),Boulder Mountain,North Boulder Slope,Wayne,Brookies,BROOK TROUT,304,2.95,2018-06-25,2018,1,1,
LOST L(GOVERNMENT)NBS,Lost Lake (Government),Boulder Mountain,North Boulder Slope,Wayne,Brookies,BROOK TROUT,302,2.85,2019-07-03,2019,1,1,
LOST L(GOVERNMENT)NBS,Lost Lake (Government),Boulder Mountain,North Boulder Slope,Wayne,Brookies,BROOK TROUT,307,2.69,2020-07-01,2020,1,1,
LOST L(GOVERNMENT)NBS,Lost Lake (Government),Boulder Mountain,North Boulder Slope,Wayne,Brookies,BROOK TROUT,299,2.76,2021-07-06,2021,1,1,
LOST L(GOVERNMENT)NBS,Lost Lake (Government),Boulder Mountain,North Boulder Slope,Wayne,Brookies,BROOK TROUT,299,2.96,2022-07-07,2022,1,1,
LOST L(GOVERNMENT)NBS,Lost Lake (Government),Boulder Mountain,North Boulder Slope,Wayne,Brookies,BROOK TROUT,296,2.57,2023-07-10,2023,1,1,
LOST L(GOVERNMENT)NBS,Lost Lake (Government),Boulder Mountain,North Boulder Slope,Wayne,Brookies,BROOK TROUT,305,2.62,2024-06-24,2024,1,1,
LOST L(GOVERNMENT)NBS,Lost Lake (Government),Boulder Mountain,North Boulder Slope,Wayne,Brookies,BROOK TROUT,297,2.97,2025-06-23,2025,1,1,
LOST L(GOVERNMENT)NBS,Lost Lake (Government),Boulder Mountain,North Boulder Slope,Wayne,Brookies,BROOK TROUT,299,2.93,2026-07-13,2026,1,1,
"BARKER RES,LOWER NCL",Lower Barker Reservoir,Boulder Mountain,North Creek Lakes,Garfield,Rainbows,RAINBOW,501,9.94,2002-05-28,2002,1,1,
"BARKER RES,LOWER NCL",Lower Barker Reservoir,Boulder Mountain,North Creek Lakes,Garfield,Brookies,BROOK TROUT,252,2.88,2002-07-08,2002,1,1,
"BARKER RES,LOWER NCL",Lower Barker Reservoir,Boulder Mountain,North Creek Lakes,Garfield,Rainbows,RAINBOW,500,10.0,2003-06-05,2003,1,1,
"BARKER RES,LOWER NCL",Lower Barker Reservoir,Boulder Mountain,North Creek Lakes,Garfield,Brookies,BROOK TROUT,250,2.62,2003-07-06,2003,1,1,
"BARKER RES,LOWER NCL",Lower Barker Reservoir,Boulder Mountain,North Creek Lakes,Garfield,Rainbows,RAINBOW,324,9.75,2004-05-25,2004,1,1,
"BARKER RES,LOWER NCL",Lower Barker Reservoir,Boulder Mountain,North Creek Lakes,Garfield,Rainbows,RAINBOW,0,10.0,2004-07-15,2004,1,1,zero-quantity
"BARKER RES,LOWER NCL",Lower Barker Reservoir,Boulder Mountain,North Creek Lakes,Garfield,Rainbows,RAINBOW,391,10.04,2005-06-15,2005,1,1,
"BARKER RES,LOWER NCL",Lower Barker Reservoir,Boulder Mountain,North Creek Lakes,Garfield,Brookies,BROOK TROUT,1726,10.15,2005-06-20,2005,1,1,
"BARKER RES,LOWER NCL",Lower Barker Reservoir,Boulder Mountain,North Creek Lakes,Garfield,Brookies,BROOK TROUT,256,2.33,2005-07-10,2005,1,1,
"BARKER RES,LOWER NCL",Lower Barker Reservoir,Boulder Mountain,North Creek Lakes,Garfield,Rainbows,RAINBOW,389,10.27,2006-05-25,2006,1,1,
"BARKER RES,LOWER NCL",Lower Barker Reservoir,Boulder Mountain,North Creek Lakes,Garfield,Brookies,BROOK TROUT,252,2.88,2006-07-10,2006,1,1,
"BARKER RES,LOWER NCL",Lower Barker Reservoir,Boulder Mountain,North Creek Lakes,Garfield,Grayling,GRAYLING ARCTIC,502,1.66,2006-08-07,2006,1,1,
"BARKER RES,LOWER NCL",Lower Barker Reservoir,Boulder Mountain,North Creek Lakes,Garfield,Rainbows,RAINBOW,1001,9.75,2007-05-15,2007,1,1,
"BARKER RES,LOWER NCL",Lower Barker Reservoir,Boulder Mountain,North Creek Lakes,Garfield,Brookies,BROOK TROUT,248,3.22,2007-07-12,2007,1,1,
"BARKER RES,LOWER NCL",Lower Barker Reservoir,Boulder Mountain,North Creek Lakes,Garfield,Grayling,GRAYLING ARCTIC,499,1.5,2007-07-31,2007,1,1,
"BARKER RES,LOWER NCL",Lower Barker Reservoir,Boulder Mountain,North Creek Lakes,Garfield,Rainbows,RAINBOW,1000,9.76,2008-05-21,2008,1,1,
"BARKER RES,LOWER NCL",Lower Barker Reservoir,Boulder Mountain,North Creek Lakes,Garfield,Brookies,BROOK TROUT,255,3.2,2008-07-07,2008,1,1,
"BARKER RES,LOWER NCL",Lower Barker Reservoir,Boulder Mountain,North Creek Lakes,Garfield,Rainbows,RAINBOW,1001,9.89,2009-05-20,2009,1,1,
"BARKER RES,LOWER NCL",Lower Barker Reservoir,Boulder Mountain,North Creek Lakes,Garfield,Brookies,BROOK TROUT,252,3.33,2009-07-08,2009,1,1,
"BARKER RES,LOWER NCL",Lower Barker Reservoir,Boulder Mountain,North Creek Lakes,Garfield,Rainbows,RAINBOW,1002,10.07,2010-05-25,2010,1,1,
"BARKER RES,LOWER NCL",Lower Barker Reservoir,Boulder Mountain,North Creek Lakes,Garfield,Brookies,BROOK TROUT,263,2.62,2010-07-12,2010,1,1,
"BARKER RES,LOWER NCL",Lower Barker Reservoir,Boulder Mountain,North Creek Lakes,Garfield,Rainbows,RAINBOW,499,9.98,2011-06-03,2011,1,1,
"BARKER RES,LOWER NCL",Lower Barker Reservoir,Boulder Mountain,North Creek Lakes,Garfield,Brookies,BROOK TROUT,257,3.27,2011-07-28,2011,1,1,
"BARKER RES,LOWER NCL",Lower Barker Reservoir,Boulder Mountain,North Creek Lakes,Garfield,Rainbows,RAINBOW,246,10.34,2012-06-06,2012,1,1,
"BARKER RES,LOWER NCL",Lower Barker Reservoir,Boulder Mountain,North Creek Lakes,Garfield,Rainbows,RAINBOW,257,10.43,2012-06-20,2012,1,1,
"BARKER RES,LOWER NCL",Lower Barker Reservoir,Boulder Mountain,North Creek Lakes,Garfield,Brookies,BROOK TROUT,228,2.65,2012-07-13,2012,1,1,
"BARKER RES,LOWER NCL",Lower Barker Reservoir,Boulder Mountain,North Creek Lakes,Garfield,Rainbows,RAINBOW,515,7.92,2013-05-22,2013,1,1,
"BARKER RES,LOWER NCL",Lower Barker Reservoir,Boulder Mountain,North Creek Lakes,Garfield,Brookies,BROOK TROUT,252,2.57,2013-07-01,2013,1,1,
"BARKER RES,LOWER NCL",Lower Barker Reservoir,Boulder Mountain,North Creek Lakes,Garfield,Rainbows,RAINBOW,504,8.2,2014-05-15,2014,1,1,
"BARKER RES,LOWER NCL",Lower Barker Reservoir,Boulder Mountain,North Creek Lakes,Garfield,Tigers,TIGER TROUT,100,3.73,2014-06-11,2014,1,1,
"BARKER RES,LOWER NCL",Lower Barker Reservoir,Boulder Mountain,North Creek Lakes,Garfield,Rainbows,RAINBOW,520,8.74,2015-05-04,2015,1,1,
